Id,SalePrice
1923,169010.69090487657
1988,102124.0920957337
2325,182557.87825634936
114,196632.0266488494
2700,169625.76946088055
217,120794.34780570753
343,183714.98441135327
386,232359.26160994245
2005,114856.73598275593
2908,120650.11469697417
1814,247486.0130175464
2446,426411.5291861924
208,162726.04759281693
1679,121022.84032098507
822,314953.6383847848
6,199284.87738096048
1781,377513.89174084866
2397,322745.15067163616
2340,274343.70250228595
1618,152192.44760588833
2843,121948.54135352024
1061,356864.90766247374
2786,111803.42469580249
1935,126174.90097640514
1341,110113.88514930928
521,263153.56907460943
2136,133614.8040030464
996,190311.16987717233
227,159511.94289916602
135,176641.05804547947
1167,159651.9953614123
294,228283.6396676299
1776,212352.40479974865
540,192882.30412956182
1717,248533.1946488085
2303,118518.01019132687
116,183249.63487921882
127,129106.22792066846
1371,130409.85736054022
1014,178919.0990793857
1507,92080.33265056311
702,151183.2934575578
750,150987.63727266877
261,150013.765244077
1559,68841.12719651255
577,212279.61616488226
2812,205824.04300189705
2080,177546.34949668517
1368,108733.41757864188
2376,124743.14096383704
659,126460.07109923614
1235,123144.0305758694
332,82657.72797452935
1917,140443.31412105198
2094,241185.39841233008
1460,266915.46356500115
1471,207962.8349318504
1509,119220.68449070634
1922,122325.25118897285
433,433496.1691496334
460,301843.74748388433
1116,235702.5622124029
1137,172460.95236566104
53,179867.277740184
2354,262928.43372642365
1475,197127.0334351583
1761,438041.028375474
842,131798.19892118743
2739,180829.75703685454
2509,173665.43572839128
1007,216402.25761101412
2610,178661.97975574053
1952,107808.19420621183
2719,168229.72430577708
2921,89172.93259748394
1966,130330.60787111617
292,128134.76391971894
1204,204272.29665054198
1829,241987.96016619977
2419,209267.1373455841
391,153108.86873961316
798,122430.63333644273
481,209550.74376988492
193,192593.80393684635
555,110665.30555639949
899,57136.127035446174
2357,178167.085856649
328,131539.83107326188
1356,102953.91070882852
1154,103121.30274793143
1730,200682.24060710613
2249,148350.97141880545
1119,283026.73519641714
2856,142406.82386817253
1394,131494.99230946833
2587,124043.93499551006
61,280739.1046285257
2661,174948.46379743662
2711,126696.31575475459
1147,200034.02263457995
757,139240.40506791716
2623,83154.95005106454
2378,149769.60572625068
1413,148171.88098595815
1722,248403.2797591508
1112,218755.61115460846
1623,188237.20689684805
1201,206647.77938402002
1513,103670.90893172995
957,389678.17289164313
1171,272792.0221851154
1145,208637.4119754351
2726,218437.79279274074
703,155174.91773651267
760,90593.3618744129
1964,130857.13502358954
2512,199129.60143553163
159,155944.32280821883
1281,174286.4585389
468,191417.17486078767
290,122750.71914319672
665,110948.12625376407
1463,256749.09490128228
1792,221256.39773298797
923,152920.55159321398
500,275630.6481744669
1408,152675.26363728047
331,71287.00101275471
170,141553.0262064394
2192,97356.97592501368
2571,286956.73789461754
2314,177216.25428508758
2647,87306.05265157617
422,410945.9989105892
2457,336375.42310739454
1838,211316.0884118967
2805,259864.69401827682
1645,146228.92003036113
1711,306853.26106438617
2825,235179.20866087038
322,297094.2147633425
2103,268226.8056129023
342,130505.1560308773
600,110796.49527915052
488,176413.83373272486
1725,335642.943090087
2246,277046.93552501284
2847,162947.83829678677
806,245432.29143946653
530,232583.60321339528
963,188449.51086076334
2678,96284.40657015983
171,77185.56475023074
2401,418627.32259513304
805,235511.62241868832
2259,235257.25500303623
1748,198931.15918044015
1361,141424.62866449746
1677,134922.30202250052
1406,165155.4662783864
2322,245705.87272193967
688,159757.14474585943
143,138086.50825631132
804,226112.4009152999
1214,161419.0488745812
2828,155158.66221987986
1999,197063.64089040546
2467,214409.23948634838
2665,175815.7762080367
1538,318589.53710409056
398,109701.62029156546
2822,134048.8274967827
2157,167013.35762434182
1856,182261.27225597078
1269,100767.6866701407
2570,119643.95453759347
2320,238116.28605158377
1517,125111.74914591682
2304,102098.88567975265
1312,96704.34022428447
2012,143536.4588410692
506,244936.77488564397
2865,187954.08702118904
2367,125541.61817897204
554,104952.428176094
238,132184.6417234564
1954,104408.63491649125
2488,143245.4703474048
2291,92375.96511854157
1969,94154.34820799234
2725,170173.24780071632
1482,176189.0452399085
2763,217253.2519489347
503,256286.7134530796
1584,246462.5966886737
1531,149622.344242125
2210,173373.22846122712
459,350061.76312884805
556,127259.59364907889
1347,141836.90974896093
1290,81249.98591480813
1388,98803.61734537916
1571,332673.226488654
2754,221380.10530373323
765,133619.77151199814
2494,121456.50433345977
2870,209882.2728950857
7,214611.50294087283
1114,236932.44498029177
2418,279409.0827150404
291,132944.99194529155
18,325511.9920505439
39,370614.05035382346
1001,236604.36156037898
2442,240724.43992199824
616,133504.9365141003
2680,67775.43787753698
1414,119079.85932846408
289,145081.74914759197
40,278337.53996965283
860,127170.94426389357
409,136939.94834604027
673,141938.4115420547
2427,194649.2360380579
2036,213577.01902367861
2564,142546.57829942464
642,171066.69899015373
1008,183602.07162739706
1908,160712.61906631826
2519,222999.85836063657
1369,93890.64578880959
2855,167052.04687605653
712,99646.5737165668
1943,116871.25247885514
1958,138571.23567234175
107,189516.91735185226
2295,229481.1926485282
704,107027.0593194952
676,135047.09042127826
259,183924.3651876827
93,282064.4463942149
106,246657.0021516623
2315,175700.93224126927
1050,105676.23179738103
1095,218483.05852603947
2709,153646.9409548879
758,151672.16282771714
1496,148246.69190131698
2370,133287.24673284046
2458,284207.8502719917
2733,143237.7014419451
161,265550.4616392825
726,155166.0070631171
845,209269.247934961
947,256084.96722112485
2232,94463.56664263055
2563,144516.0041204645
2299,155988.31966978437
211,81345.40899808277
605,159159.41187729436
1478,202289.7054560448
2247,265860.67488467484
2274,217691.6326683617
2869,206550.4089762972
967,215336.51304745427
2656,91225.71032164473
667,209327.2334674494
1042,143879.9792730716
2023,163955.15899231468
2447,351344.6832745652
2055,117540.83166014051
2275,263577.2710807009
2204,172973.47226543602
1563,253314.6241102828
483,251620.95169194805
796,143156.77024986694
1526,147225.50175442925
2042,152171.26964620838
442,346714.61968721636
1693,326660.4804553933
1468,230477.9286921696
1430,179164.38351873748
2605,177768.7843826092
1529,202473.25408273563
335,147344.06520782498
1287,120780.49119466261
31,116727.34064934829
1785,295014.79190433177
82,156557.62448171843
2620,145706.72248849922
252,182563.249578027
721,73821.42330838619
2165,198752.31843702352
2316,173677.23576073817
775,122210.1950251184
1558,90358.02450806354
17,214781.86504831968
1022,246900.08527332052
925,124195.4320959138
438,282901.8783746307
1270,140464.88647818626
1272,112585.11759503026
215,148901.22330494018
266,237521.701082808
2402,301191.82983704656
1250,129690.07611461214
1984,112019.11658376543
1279,135852.79074470355
377,243688.40572443922
1252,136103.64861810405
2156,270623.40681840735
499,310767.77916407195
1374,129374.18792718118
2898,234581.45275471988
401,112648.56565933736
2721,162674.14935135152
2078,230960.38560307235
2589,115183.91365700815
1946,227163.75420616358
1334,117994.79860657666
2781,238910.8821994099
431,391378.7924389026
576,221259.43810795937
1474,219044.79139450673
2254,141016.53704641797
2155,279898.6229926841
885,110316.28761468605
643,131735.14151635705
1944,120604.48779207376
480,212808.9705032825
2845,106527.22283712451
2387,325475.3298484392
2407,247414.96084093917
2527,179297.41134360197
2514,172615.3876258841
629,173302.49589731835
80,217968.94384373864
1876,142203.09331542818
1546,114118.43072411574
2518,179146.9051460781
2347,163514.22720298654
783,211440.6176093581
1322,47939.26855176891
194,85761.50045580894
1770,282969.6699166679
2143,147738.39352181175
1229,216191.40428346794
511,270109.7417514578
46,262538.83019933803
1348,181625.89814491034
2465,213374.49058788357
387,239733.0545102292
873,228169.55719824514
1918,113524.06312952314
2764,247688.37859351156
2184,102453.08499592707
934,157241.5503133555
1920,115940.85352294403
2631,160907.02226444482
1768,473877.8977785042
2040,102195.90818548879
1749,221574.26616257214
834,236195.79018884574
1457,237444.72590702667
79,127349.36290097138
2302,110490.09855970783
1817,141426.4083524729
2755,241782.74764068832
359,177436.49671284802
2059,103217.74986953867
2092,254684.16825795855
2516,223950.90195579996
150,99609.25615970397
1656,160719.9788060953
83,104113.07977780554
2411,201467.94027438207
795,88415.58534898884
2312,226425.60883640652
2917,112065.0642683249
1624,193685.96858895454
2215,250683.68803147768
1211,161908.27680806138
1485,175886.59292003073
1024,188933.61359937466
570,204196.1455046648
2874,141474.4456248915
700,145457.862461613
2756,228698.3600504601
2022,168069.13399422332
583,232664.0784167491
2392,376844.04978231573
2424,199293.5293380992
212,107986.82036253902
736,119637.91809326454
1610,187061.3231252579
890,110140.38057059271
467,187724.44322307527
578,238698.7899441943
1747,199313.57044639488
1149,174796.77080265942
2758,250513.71204281977
857,132262.0077542808
2219,255855.49115826463
733,99178.24544394464
2909,119688.87896603366
1798,256811.78022968164
235,110520.90831377104
2366,150746.65099938877
1027,128263.51181681079
1195,138761.0003601726
1303,33984.05547915975
148,192445.51194970586
608,163206.65164726882
2515,203508.5440594685
821,261706.64804408827
2500,265239.43361558527
745,97410.76934316872
741,128146.53870242779
1611,167529.14631916748
2532,120321.87374642259
1081,230968.74591433944
1692,408724.13477398735
2520,202369.72672228861
276,112226.00090607969
1992,125777.37650946554
663,28757.47449317359
418,135370.4630907515
1733,207597.94614143472
2359,156401.57987977378
253,191648.8239926827
1518,165648.2089387824
2035,153684.03994678735
2919,75696.23719975319
1540,223849.0092658199
2120,139685.99437615968
1674,185531.68047404097
256,138632.6519501998
2361,87597.98632047817
978,76749.63034268598
2280,131678.19182056916
2095,233249.31073608412
1709,325296.6435681132
2801,238421.84337071906
1246,117472.5189661867
2373,124701.00944106122
1055,304799.77613067796
2017,127554.5423409755
1099,274912.24822708627
1344,82820.75588947623
835,187108.1818171709
1117,232808.8314265691
2043,94797.47504558197
2085,129687.52074170127
410,155701.20660089943
2650,113218.99031354047
2867,160893.54900769205
1668,109519.34070419148
1161,183443.4838064277
2122,178121.07425124955
2539,135968.80396966726
1047,134335.83911388152
1445,111649.89794670607
541,127254.71972962108
569,224113.4271393224
1276,129248.96120372767
918,141001.16384530897
326,163930.3072724134
1936,114786.74735003075
895,87774.9491595124
257,136472.60176277847
1241,197253.69659382937
1545,108711.7050584985
1189,187702.19300070193
270,167717.61756518154
2066,195205.44740090103
693,111138.66280405274
1259,165647.6350974116
2916,138871.23832095606
2321,275711.167450538
1977,102055.94124360068
1895,148032.34263569931
1240,158975.56380156128
85,152255.315265256
1823,109772.83416645067
825,283304.7949410197
110,230216.25392184855
697,123382.65047628689
2297,101818.47975645238
1231,129771.15991954971
1355,125377.25214668809
968,329949.9312526138
584,235742.70270065975
1315,137442.6151841335
1606,132975.03126541016
206,93353.44147634489
1685,359690.7479116878
2016,129089.34251995405
869,219272.02376004573
2135,118181.80835319417
2346,188866.512221263
2430,245815.51307837345
2198,83697.14741903434
2652,116619.45325611674
27,112138.1967878915
241,162613.1384246095
906,138949.54886089245
1506,119747.10608306731
2098,334035.8551260971
1435,222493.97545608177
2213,118963.98523586549
1274,149355.1701152493
743,13903.739043232694
1737,206924.30454510162
2797,276061.57803743234
2185,68176.44781126431
58,176366.53007947633
830,207752.4955089394
808,120168.09217256065
680,139114.73290730725
1153,117837.55650428281
1291,150933.96260068327
1818,169960.32928371793
2161,208875.9019524805
1883,118633.891462589
350,301788.75829310785
2473,157522.39136845857
295,180517.04340742013
293,197961.33361218826
859,128542.64081528121
288,62284.41448658856
1578,142435.92863351214
102,208245.97810885808
2831,179546.85190336377
1030,158538.19340373762
2551,134401.78587854898
1286,151357.48147094538
958,293153.2016763636
776,118375.30116363656
72,217937.5823773731
2263,252912.1241461925
1866,154023.33432002435
2876,62970.91351199898
2146,256957.0599441589
103,193671.02887784338
1500,141545.20721856836
492,182118.0028724128
167,132917.822174856
2597,118014.80540457185
2685,105180.75365874954
1035,145702.02973240486
1220,53191.0712843184
2602,158726.05845451658
2159,217461.1272704132
695,160647.13129919666
1109,269802.11098418175
640,189887.76763659227
1652,156921.33938538685
2090,197464.22108439181
1188,170573.45649429437
2345,223761.51563832813
1059,372580.35707705806
2751,238731.77874541204
128,211621.47943725847
1523,188713.3373470307
2925,179242.64656604757
2145,282548.9594846544
1121,230462.02112653368
566,261137.26824614563
565,242377.93603375956
1331,135709.4471948496
2928,105684.62198171274
156,124076.90728799748
797,144051.31513018886
327,94315.56622037542
2859,152888.699616316
1453,118218.85610180962
1762,319195.2713405024
1868,197107.45340930688
1760,180921.87286280392
1113,242392.42620073623
1812,203613.04115699156
117,151362.06701064602
1142,217340.19375177423
2342,348234.8836107732
927,127896.23208295375
2478,176328.83530017824
655,68308.40312402385
2064,127135.11700858673
369,238686.13802848058
2239,120159.23991899905
2732,198783.47251318165
1653,170815.70470184827
959,213885.2394477329
2395,339176.41586836515
1412,101791.5004000027
271,239791.83464467622
1484,176998.5509135706
1497,147666.88533097846
552,171289.03588709017
2,125805.69635089838
1855,291630.60457026534
4,269791.6953329812
2292,160919.84607685986
134,137192.57125779134
646,98558.00212945063
42,313460.5024091899
532,221282.70631629459
713,104697.43140141632
2561,136864.8788088477
2360,128395.63557337529
1333,128260.04346733072
1407,213298.86107177395
2892,297819.4220656717
574,236061.9024409221
1227,179978.1537443473
2591,236082.98989416234
1476,220904.06428349877
1125,262573.75650303205
1446,141389.09614937962
408,123675.61476873374
1101,282406.81261104735
2251,198374.47832474543
373,195879.0567505139
2554,120659.27409133007
2382,276549.42893835047
1985,83327.92821789908
519,242919.30743261203
1093,181688.38272136185
864,257038.6352938003
2889,145867.85421715595
2308,191311.41379191683
986,149774.3724742764
1302,158395.0163921368
585,167410.55051316004
2708,135313.65708568445
147,128477.86839246628
1441,233724.79339624627
383,190060.8199296788
285,153036.35856008742
181,108824.9114593702
358,194308.95678663993
780,173736.4494934926
258,190830.39043522114
1865,215588.75928006825
692,119725.13798591234
2902,319269.1511798599
508,246686.67592308862
2638,139558.59130252674
36,147690.8502645641
611,174411.0097029345
2281,129413.23138495628
1678,153959.459414942
1696,419680.2897483568
1557,71988.24691003365
2180,142631.7239127074
1726,260395.59436393846
951,155406.72802108806
267,237109.76034205745
2706,133616.74029155265
2221,218126.99178272125
1357,157826.6268823117
2901,306055.3376129752
347,177414.87352125772
2164,201868.65639538638
1586,292278.05661630473
360,162282.29862748907
1769,229242.26745087476
2617,173865.9639496102
1879,146825.31446018876
991,212022.08963947932
1535,111681.2087704776
1191,145667.4075957304
1579,222350.7899003845
1882,126820.26988882967
1510,119795.26415925314
2196,153187.26730385536
1845,199873.23332968281
2336,340373.1353435543
942,95220.74374938504
861,116104.20473839322
2555,97304.60621896127
1392,164591.5630583705
2099,267704.235334981
1543,137159.3327909654
948,264104.27170610824
1239,161986.8749764412
22,195726.0238235474
2796,240306.57415382782
2747,201609.19699062104
92,276666.4152410034
210,175009.34426223478
1858,223264.22971414347
2228,169083.29922472022
447,253192.33642501326
827,247998.98650223156
1649,226485.6811015564
682,122201.41969388763
2698,116718.61007844468
494,167464.09472821341
214,100938.58688015578
2441,255419.3336905511
2679,107367.68298366523
1336,110780.31051327518
465,201025.84160609377
1524,144323.7872870133
2543,115926.80562755822
631,146930.8525369329
2452,288017.8628213728
228,172991.45223146892
126,160034.49650000394
1092,266540.631226677
1122,209110.09051532616
932,214474.53701049258
1980,80906.13471917117
2171,106978.29927257869
551,150274.45367868443
2768,172821.3837696901
2056,103487.97854641177
1159,318680.36936471943
2645,127802.1552567484
1174,197727.7996486466
2266,234211.91129169098
2462,353061.1442115227
1219,143805.09014594293
2922,181276.64665733688
118,137383.02780456442
474,187093.99898923008
2576,150309.62349781074
872,271021.4791457892
1077,246269.3984621387
1536,137935.866100162
1150,118992.91431419461
2341,295272.9654386496
1931,145197.28417408545
2785,122443.23240511434
2538,124221.85442726439
597,211221.80315656695
464,230012.46641272446
233,236431.68219922693
2169,147474.067197624
2123,171100.5220323435
1867,158139.21702176353
137,241157.1876479061
515,241180.91942509796
933,132240.1292721355
2784,167636.9495904441
972,162348.31228887697
599,153495.83604896872
2614,143962.76964858227
2582,145737.53734045563
1409,168412.88295814584
175,106701.44212233643
352,194404.199953418
976,88249.33940793034
2134,207740.62746036076
984,107330.56670915418
2396,346370.16202229424
1673,148512.71095218908
404,136019.51540030996
607,162820.00714908802
814,180513.68492965674
868,202764.48530841846
2271,186135.5933462599
1633,238245.14179984073
337,183796.53273965642
2765,185971.63722069183
1746,242880.15171663885
368,293970.14182895195
2806,211700.614282269
1662,183089.67538113586
1234,225986.70989013024
1373,130947.73764449457
1672,102373.27715273196
1939,134554.89421398696
